bucket_time_local,confirmed_qr_count,total_pax,total_luggage,avg_pax_per_signal,arriving_flights,total_pax_est,delay_avg_min,avg_taxis_at_curb,avg_active_lanes,avg_lane_capacity,rain_mm,wind_kmh,temp_c,hour_of_day,day_of_week,is_weekend,avg_wait_min,is_pwt_breach,wait_lag1,wait_lag4,wait_lag96
2026-03-21 16:15:00,11.0,20.0,12.0,1.8181818181818181,0.0,0.0,0.0,57.0,3.0,24.0,0.0,17.127956512532798,34.17235535137771,16,5,1,46.25,1,90.0,20.17,33.63
2026-03-21 16:30:00,3.0,3.0,4.0,1.0,5.0,1280.0,1.0,52.0,4.0,32.0,0.0,17.127956512532798,34.17235535137771,16,5,1,20.2,0,46.25,24.04,23.58
2026-03-21 16:45:00,16.0,36.0,22.0,2.25,2.0,430.0,0.0,62.0,4.0,44.0,0.0,17.127956512532798,34.17235535137771,16,5,1,18.01,0,20.2,40.77,37.94
2026-03-21 17:00:00,16.0,29.0,27.0,1.8125,2.0,560.0,0.5,48.0,4.0,36.0,0.0,8.86823188805052,34.36099431041106,17,5,1,18.91,0,18.01,90.0,60.2
2026-03-21 17:15:00,15.0,27.0,24.0,1.8,4.0,990.0,0.0,59.0,4.0,32.0,0.0,8.86823188805052,34.36099431041106,17,5,1,29.39,0,18.91,46.25,56.62
2026-03-21 17:30:00,15.0,31.0,38.0,2.066666666666667,1.0,240.0,0.0,47.0,4.0,28.0,0.0,8.86823188805052,34.36099431041106,17,5,1,35.78,1,29.39,20.2,23.12
2026-03-21 17:45:00,7.0,11.0,10.0,1.5714285714285714,4.0,1040.0,0.0,49.0,4.0,44.0,0.0,8.86823188805052,34.36099431041106,17,5,1,29.48,0,35.78,18.01,33.48
2026-03-21 18:00:00,21.0,41.0,41.0,1.9523809523809523,6.0,1580.0,1.0,54.0,5.0,35.0,0.0,15.419555293681904,31.487286771808503,18,5,1,36.42,1,29.48,18.91,39.67
2026-03-21 18:15:00,39.0,81.0,73.0,2.076923076923077,2.0,320.0,2.5,57.0,4.0,36.0,0.0,15.419555293681904,31.487286771808503,18,5,1,47.71,1,36.42,29.39,74.99
2026-03-21 18:30:00,26.0,46.0,42.0,1.7692307692307692,1.0,240.0,9.0,54.0,4.0,48.0,0.0,15.419555293681904,31.487286771808503,18,5,1,30.66,1,47.71,35.78,35.57
2026-03-21 18:45:00,12.0,23.0,21.0,1.9166666666666667,5.0,1310.0,2.0,40.0,4.0,36.0,0.0,15.419555293681904,31.487286771808503,18,5,1,39.54,1,30.66,29.48,47.74
2026-03-21 19:00:00,15.0,39.0,24.0,2.6,1.0,160.0,2.0,41.0,4.0,16.0,0.0,15.419555293681904,29.007867565035006,19,5,1,90.0,1,39.54,36.42,24.32
2026-03-21 19:15:00,17.0,36.0,22.0,2.1176470588235294,3.0,750.0,0.3333333333333333,39.0,4.0,28.0,0.0,15.419555293681904,29.007867565035006,19,5,1,37.77,1,90.0,47.71,43.68
2026-03-21 19:30:00,14.0,24.0,29.0,1.7142857142857142,2.0,430.0,2.0,32.0,4.0,36.0,0.0,15.419555293681904,29.007867565035006,19,5,1,32.52,1,37.77,30.66,20.39
2026-03-21 19:45:00,10.0,17.0,17.0,1.7,6.0,1360.0,1.3333333333333333,49.0,3.0,18.0,0.0,15.419555293681904,29.007867565035006,19,5,1,33.36,1,32.52,39.54,38.7
2026-03-21 20:00:00,13.0,26.0,15.0,2.0,5.0,1020.0,0.0,27.0,2.0,22.0,0.0,18.938642579623,30.103908549412317,20,5,1,25.22,0,33.36,90.0,34.04
2026-03-21 20:15:00,31.0,63.0,55.0,2.032258064516129,0.0,0.0,0.0,36.0,3.0,27.0,0.0,18.938642579623,30.103908549412317,20,5,1,68.79,1,25.22,37.77,90.0
2026-03-21 20:30:00,12.0,25.0,21.0,2.0833333333333335,0.0,0.0,0.0,63.0,3.0,24.0,0.0,18.938642579623,30.103908549412317,20,5,1,59.2,1,68.79,32.52,38.9
2026-03-21 20:45:00,1.0,5.0,1.0,5.0,0.0,0.0,0.0,25.0,2.0,16.0,0.0,18.938642579623,30.103908549412317,20,5,1,32.45,1,59.2,33.36,24.43
2026-03-21 21:00:00,1.0,2.0,3.0,2.0,1.0,160.0,0.0,38.0,2.0,10.0,0.0,10.100966621312,29.78546735779652,21,5,1,15.74,0,32.45,25.22,19.52
2026-03-21 21:15:00,0.0,0.0,0.0,0.0,3.0,560.0,0.0,22.0,3.0,27.0,0.0,10.100966621312,29.78546735779652,21,5,1,16.64,0,15.74,68.79,15.85
2026-03-21 21:30:00,4.0,9.0,4.0,2.25,0.0,0.0,0.0,37.0,3.0,30.0,0.0,10.100966621312,29.78546735779652,21,5,1,12.58,0,16.64,59.2,18.67
2026-03-21 21:45:00,6.0,10.0,14.0,1.6666666666666667,2.0,540.0,1.5,32.0,3.0,15.0,0.0,10.100966621312,29.78546735779652,21,5,1,34.9,1,12.58,32.45,33.8
2026-03-21 22:00:00,7.0,18.0,8.0,2.5714285714285716,3.0,640.0,0.6666666666666666,31.0,4.0,20.0,0.8372288932956812,16.423673239844618,27.456762711886743,22,5,1,38.53,1,34.9,15.74,76.21
2026-03-21 22:15:00,22.0,38.0,34.0,1.7272727272727273,5.0,880.0,0.0,38.0,4.0,24.0,0.8372288932956812,16.423673239844618,27.456762711886743,22,5,1,41.45,1,38.53,16.64,32.97
2026-03-21 22:30:00,15.0,32.0,32.0,2.1333333333333333,7.0,1440.0,0.0,27.0,4.0,24.0,0.8372288932956812,16.423673239844618,27.456762711886743,22,5,1,49.54,1,41.45,12.58,63.03
2026-03-21 22:45:00,27.0,56.0,36.0,2.074074074074074,7.0,1710.0,0.0,33.0,4.0,24.0,0.8372288932956812,16.423673239844618,27.456762711886743,22,5,1,51.04,1,49.54,34.9,70.52
2026-03-21 23:00:00,49.0,99.0,81.0,2.020408163265306,11.0,2510.0,1.9090909090909092,69.0,7.0,49.0,0.0,26.65184834320845,27.5897933942215,23,5,1,56.56,1,51.04,38.53,18.33
2026-03-21 23:15:00,40.0,79.0,56.0,1.975,6.0,1440.0,0.0,49.0,6.0,30.0,0.0,26.65184834320845,27.5897933942215,23,5,1,60.64,1,56.56,41.45,32.87
2026-03-21 23:30:00,31.0,63.0,53.0,2.032258064516129,10.0,2510.0,0.5,56.0,7.0,84.0,0.0,26.65184834320845,27.5897933942215,23,5,1,62.06,1,60.64,49.54,69.82
2026-03-21 23:45:00,54.0,99.0,75.0,1.8333333333333333,15.0,3660.0,0.13333333333333333,69.0,7.0,56.0,0.0,26.65184834320845,27.5897933942215,23,5,1,75.59,1,62.06,51.04,90.0
2026-03-22 00:00:00,64.0,140.0,72.0,2.1875,14.0,3260.0,0.9285714285714286,39.0,5.0,25.0,0.0,12.84606923948639,26.56542399613502,0,6,1,89.02,1,75.59,56.56,63.98
2026-03-22 00:15:00,76.0,135.0,110.0,1.7763157894736843,15.0,3640.0,0.8,45.0,5.0,25.0,0.0,12.84606923948639,26.56542399613502,0,6,1,58.02,1,89.02,60.64,67.52
2026-03-22 00:30:00,72.0,160.0,123.0,2.2222222222222223,8.0,2010.0,1.5,36.0,5.0,20.0,0.0,12.84606923948639,26.56542399613502,0,6,1,68.17,1,58.02,62.06,59.07
2026-03-22 00:45:00,56.0,99.0,80.0,1.7678571428571428,8.0,1740.0,0.75,49.0,5.0,20.0,0.0,12.84606923948639,26.56542399613502,0,6,1,90.0,1,68.17,75.59,82.4
2026-03-22 01:00:00,34.0,66.0,55.0,1.9411764705882353,3.0,940.0,2.3333333333333335,53.0,4.0,28.0,0.0,14.619534082605355,29.106930217684194,1,6,1,43.39,1,90.0,89.02,56.64
2026-03-22 01:15:00,44.0,85.0,57.0,1.9318181818181819,8.0,2080.0,1.5,37.0,4.0,16.0,0.0,14.619534082605355,29.106930217684194,1,6,1,90.0,1,43.39,58.02,80.11
2026-03-22 01:30:00,40.0,77.0,56.0,1.925,10.0,2000.0,1.1,36.0,4.0,20.0,0.0,14.619534082605355,29.106930217684194,1,6,1,73.15,1,90.0,68.17,67.23
2026-03-22 01:45:00,31.0,62.0,49.0,2.0,8.0,1870.0,1.125,41.0,4.0,16.0,0.0,14.619534082605355,29.106930217684194,1,6,1,64.15,1,73.15,90.0,59.84
2026-03-22 02:00:00,40.0,73.0,48.0,1.825,5.0,1260.0,3.4,20.0,3.0,15.0,12.64596586660528,6.55357867779891,28.07259472160046,2,6,1,90.0,1,64.15,43.39,55.46
2026-03-22 02:15:00,32.0,61.0,43.0,1.90625,3.0,640.0,0.0,33.0,3.0,15.0,12.64596586660528,6.55357867779891,28.07259472160046,2,6,1,71.8,1,90.0,90.0,60.7
2026-03-22 02:30:00,12.0,21.0,20.0,1.75,2.0,560.0,0.0,26.0,3.0,12.0,12.64596586660528,6.55357867779891,28.07259472160046,2,6,1,77.51,1,71.8,73.15,70.2
2026-03-22 02:45:00,15.0,22.0,31.0,1.4666666666666666,1.0,160.0,5.0,30.0,3.0,15.0,12.64596586660528,6.55357867779891,28.07259472160046,2,6,1,90.0,1,77.51,64.15,77.99
2026-03-22 03:00:00,12.0,20.0,24.0,1.6666666666666667,3.0,640.0,0.3333333333333333,24.0,2.0,10.0,0.0,5.092875502241844,29.39438194460213,3,6,1,60.43,1,90.0,90.0,74.24
2026-03-22 03:15:00,8.0,16.0,15.0,2.0,1.0,240.0,6.0,24.0,2.0,12.0,0.0,5.092875502241844,29.39438194460213,3,6,1,53.28,1,60.43,71.8,51.32
2026-03-22 03:30:00,14.0,24.0,24.0,1.7142857142857142,1.0,270.0,0.0,27.0,2.0,8.0,0.0,5.092875502241844,29.39438194460213,3,6,1,78.52,1,53.28,77.51,55.12
2026-03-22 03:45:00,4.0,8.0,8.0,2.0,1.0,240.0,0.0,31.0,0.0,16.0,0.0,5.092875502241844,29.39438194460213,3,6,1,34.16,1,78.52,90.0,24.82
2026-03-22 04:00:00,2.0,4.0,0.0,2.0,4.0,800.0,0.0,25.0,2.0,16.0,0.0,21.43198021664188,25.995258063240627,4,6,1,60.81,1,34.16,60.43,30.68
2026-03-22 04:15:00,13.0,26.0,19.0,2.0,1.0,240.0,0.0,29.0,2.0,8.0,0.0,21.43198021664188,25.995258063240627,4,6,1,78.06,1,60.81,53.28,64.65
2026-03-22 04:30:00,15.0,24.0,29.0,1.6,1.0,270.0,0.0,14.0,2.0,14.0,0.0,21.43198021664188,25.995258063240627,4,6,1,75.72,1,78.06,78.52,63.3
2026-03-22 04:45:00,4.0,5.0,5.0,1.25,1.0,240.0,1.0,10.0,2.0,12.0,0.0,21.43198021664188,25.995258063240627,4,6,1,33.14,1,75.72,34.16,78.69
2026-03-22 05:00:00,5.0,10.0,9.0,2.0,5.0,1390.0,0.0,45.0,5.0,25.0,0.0,20.725093281357903,30.03662403342164,5,6,1,29.54,0,33.14,60.81,71.54
2026-03-22 05:15:00,33.0,58.0,62.0,1.7575757575757576,9.0,2190.0,0.2222222222222222,43.0,5.0,35.0,0.0,20.725093281357903,30.03662403342164,5,6,1,36.28,1,29.54,78.06,59.14
2026-03-22 05:30:00,45.0,91.0,64.0,2.022222222222222,6.0,1440.0,0.5,55.0,5.0,40.0,0.0,20.725093281357903,30.03662403342164,5,6,1,37.74,1,36.28,75.72,60.83
2026-03-22 05:45:00,31.0,57.0,50.0,1.8387096774193548,7.0,1660.0,0.0,53.0,5.0,20.0,0.0,20.725093281357903,30.03662403342164,5,6,1,49.92,1,37.74,33.14,70.06
2026-03-22 06:00:00,33.0,68.0,71.0,2.0606060606060606,10.0,2600.0,1.2,53.0,5.0,40.0,0.0,8.284023383249806,30.790541521164787,6,6,1,83.39,1,49.92,29.54,33.57
2026-03-22 06:15:00,60.0,128.0,100.0,2.1333333333333333,9.0,2250.0,0.0,48.0,6.0,30.0,0.0,8.284023383249806,30.790541521164787,6,6,1,90.0,1,83.39,36.28,73.67
2026-03-22 06:30:00,59.0,114.0,96.0,1.9322033898305084,16.0,4060.0,0.0,67.0,6.0,36.0,0.0,8.284023383249806,30.790541521164787,6,6,1,68.08,1,90.0,37.74,88.92
2026-03-22 06:45:00,74.0,145.0,121.0,1.9594594594594594,14.0,3590.0,0.9285714285714286,59.0,6.0,54.0,0.0,8.284023383249806,30.790541521164787,6,6,1,90.0,1,68.08,49.92,90.0
2026-03-22 07:00:00,77.0,168.0,133.0,2.1818181818181817,14.0,3290.0,0.2857142857142857,67.0,7.0,49.0,0.0,7.02281178445165,31.382750995688003,7,6,1,50.85,1,90.0,83.39,71.82
2026-03-22 07:15:00,81.0,156.0,111.0,1.9259259259259258,13.0,2960.0,0.0,74.0,7.0,49.0,0.0,7.02281178445165,31.382750995688003,7,6,1,70.69,1,50.85,90.0,63.06
2026-03-22 07:30:00,65.0,118.0,103.0,1.8153846153846154,12.0,2780.0,1.0833333333333333,86.0,7.0,70.0,0.0,7.02281178445165,31.382750995688003,7,6,1,72.3,1,70.69,68.08,53.42
2026-03-22 07:45:00,64.0,120.0,109.0,1.875,10.0,2510.0,0.2,88.0,7.0,63.0,0.0,7.02281178445165,31.382750995688003,7,6,1,77.92,1,72.3,90.0,60.79
2026-03-22 08:00:00,78.0,166.0,135.0,2.128205128205128,7.0,1630.0,0.7142857142857143,65.0,5.0,40.0,0.0,16.241587812150787,29.12315736416351,8,6,1,57.18,1,77.92,50.85,77.13
2026-03-22 08:15:00,54.0,113.0,92.0,2.0925925925925926,2.0,480.0,1.5,41.0,5.0,40.0,0.0,16.241587812150787,29.12315736416351,8,6,1,78.73,1,57.18,70.69,54.52
2026-03-22 08:30:00,21.0,45.0,28.0,2.142857142857143,8.0,1950.0,1.5,65.0,5.0,40.0,0.0,16.241587812150787,29.12315736416351,8,6,1,29.31,0,78.73,72.3,80.52
2026-03-22 08:45:00,35.0,69.0,55.0,1.9714285714285715,2.0,400.0,0.0,72.0,5.0,55.0,0.0,16.241587812150787,29.12315736416351,8,6,1,20.59,0,29.31,77.92,54.77
2026-03-22 09:00:00,21.0,33.0,37.0,1.5714285714285714,3.0,830.0,0.0,63.0,3.0,27.0,0.0,15.929013875623491,32.650426374261286,9,6,1,44.55,1,20.59,57.18,68.21
2026-03-22 09:15:00,11.0,24.0,18.0,2.1818181818181817,1.0,240.0,0.0,54.0,4.0,36.0,0.0,15.929013875623491,32.650426374261286,9,6,1,39.14,1,44.55,78.73,32.45
2026-03-22 09:30:00,10.0,15.0,17.0,1.5,3.0,640.0,0.0,42.0,3.0,24.0,0.0,15.929013875623491,32.650426374261286,9,6,1,40.2,1,39.14,29.31,24.84
2026-03-22 09:45:00,13.0,29.0,18.0,2.230769230769231,1.0,160.0,0.0,40.0,3.0,33.0,0.0,15.929013875623491,32.650426374261286,9,6,1,44.98,1,40.2,20.59,17.63
2026-03-22 10:00:00,9.0,13.0,16.0,1.4444444444444444,4.0,800.0,0.0,53.0,4.0,28.0,0.0,17.267393281093668,32.31810462975413,10,6,1,20.9,0,44.98,44.55,74.57
2026-03-22 10:15:00,8.0,16.0,17.0,2.0,2.0,400.0,0.0,42.0,4.0,28.0,0.0,17.267393281093668,32.31810462975413,10,6,1,37.47,1,20.9,39.14,52.1
2026-03-22 10:30:00,12.0,17.0,14.0,1.4166666666666667,4.0,990.0,2.75,53.0,4.0,44.0,0.0,17.267393281093668,32.31810462975413,10,6,1,21.16,0,37.47,40.2,17.43
2026-03-22 10:45:00,9.0,20.0,16.0,2.2222222222222223,4.0,960.0,0.0,50.0,4.0,44.0,0.0,17.267393281093668,32.31810462975413,10,6,1,24.2,0,21.16,44.98,39.75
2026-03-22 11:00:00,21.0,39.0,29.0,1.8571428571428572,1.0,240.0,0.0,52.0,3.0,30.0,0.0,7.857546618095463,31.28134676660992,11,6,1,25.92,0,24.2,20.9,18.96
2026-03-22 11:15:00,21.0,44.0,31.0,2.0952380952380953,2.0,640.0,0.0,28.0,3.0,21.0,0.0,7.857546618095463,31.28134676660992,11,6,1,45.66,1,25.92,37.47,21.05
2026-03-22 11:30:00,14.0,27.0,36.0,1.9285714285714286,2.0,400.0,0.0,42.0,3.0,27.0,0.0,7.857546618095463,31.28134676660992,11,6,1,26.26,0,45.66,21.16,24.71
2026-03-22 11:45:00,15.0,24.0,15.0,1.6,4.0,800.0,1.5,49.0,3.0,33.0,0.0,7.857546618095463,31.28134676660992,11,6,1,23.02,0,26.26,24.2,55.6
2026-03-22 12:00:00,13.0,26.0,20.0,2.0,2.0,400.0,0.0,44.0,3.0,18.0,0.0,15.76176055157027,34.129846120210374,12,6,1,32.64,1,23.02,25.92,41.88
2026-03-22 12:15:00,4.0,10.0,3.0,2.5,0.0,0.0,0.0,19.0,3.0,27.0,0.0,15.76176055157027,34.129846120210374,12,6,1,45.21,1,32.64,45.66,36.96
2026-03-22 12:30:00,8.0,14.0,10.0,1.75,2.0,670.0,0.0,43.0,3.0,24.0,0.0,15.76176055157027,34.129846120210374,12,6,1,35.21,1,45.21,26.26,21.38
2026-03-22 12:45:00,14.0,22.0,19.0,1.5714285714285714,2.0,480.0,0.0,49.0,3.0,33.0,0.0,15.76176055157027,34.129846120210374,12,6,1,26.99,0,35.21,23.02,26.42
2026-03-22 13:00:00,8.0,21.0,10.0,2.625,1.0,160.0,0.0,49.0,3.0,18.0,0.0,14.012329147437596,32.265974329696405,13,6,1,39.88,1,26.99,32.64,30.22
2026-03-22 13:15:00,6.0,17.0,9.0,2.8333333333333335,1.0,350.0,0.0,45.0,3.0,39.0,0.0,14.012329147437596,32.265974329696405,13,6,1,28.87,0,39.88,45.21,46.8
2026-03-22 13:30:00,12.0,24.0,17.0,2.0,3.0,560.0,1.6666666666666667,56.0,3.0,27.0,0.0,14.012329147437596,32.265974329696405,13,6,1,19.6,0,28.87,35.21,36.41
2026-03-22 13:45:00,10.0,20.0,26.0,2.0,1.0,160.0,0.0,39.0,3.0,21.0,0.0,14.012329147437596,32.265974329696405,13,6,1,29.55,0,19.6,26.99,71.1
2026-03-22 14:00:00,2.0,3.0,5.0,1.5,3.0,560.0,0.0,32.0,2.0,8.0,0.0,9.339865931773993,29.42119073490143,14,6,1,90.0,1,29.55,39.88,88.88
2026-03-22 14:15:00,6.0,9.0,9.0,1.5,2.0,480.0,0.0,27.0,2.0,10.0,0.0,9.339865931773993,29.42119073490143,14,6,1,60.02,1,90.0,28.87,69.4
2026-03-22 14:30:00,9.0,21.0,18.0,2.3333333333333335,2.0,510.0,3.5,32.0,2.0,14.0,0.0,9.339865931773993,29.42119073490143,14,6,1,39.85,1,60.02,19.6,34.49
2026-03-22 14:45:00,9.0,20.0,19.0,2.2222222222222223,0.0,0.0,0.0,51.0,2.0,10.0,0.0,9.339865931773993,29.42119073490143,14,6,1,66.04,1,39.85,29.55,23.59
2026-03-22 15:00:00,6.0,18.0,13.0,3.0,3.0,640.0,3.3333333333333335,31.0,3.0,21.0,0.0,7.584640051348059,30.74351710660046,15,6,1,25.62,0,66.04,90.0,19.49
2026-03-22 15:15:00,7.0,11.0,14.0,1.5714285714285714,3.0,830.0,0.0,25.0,3.0,15.0,0.0,7.584640051348059,30.74351710660046,15,6,1,33.62,1,25.62,60.02,20.17
2026-03-22 15:30:00,16.0,36.0,21.0,2.25,1.0,320.0,0.0,31.0,3.0,27.0,0.0,7.584640051348059,30.74351710660046,15,6,1,34.21,1,33.62,39.85,24.04
2026-03-22 15:45:00,12.0,21.0,16.0,1.75,1.0,320.0,0.0,37.0,3.0,21.0,0.0,7.584640051348059,30.74351710660046,15,6,1,32.15,1,34.21,66.04,40.77
2026-03-22 16:00:00,13.0,18.0,21.0,1.3846153846153846,3.0,720.0,0.0,58.0,5.0,40.0,21.17327422711329,16.092572795785273,30.606028106169155,16,6,1,23.29,0,32.15,25.62,90.0
2026-03-22 16:15:00,9.0,20.0,18.0,2.2222222222222223,0.0,0.0,0.0,65.0,5.0,50.0,21.17327422711329,16.092572795785273,30.606028106169155,16,6,1,51.39,1,23.29,33.62,46.25
2026-03-22 16:30:00,7.0,13.0,7.0,1.8571428571428572,4.0,1130.0,0.0,57.0,5.0,40.0,21.17327422711329,16.092572795785273,30.606028106169155,16,6,1,41.54,1,51.39,34.21,20.2
2026-03-22 16:45:00,18.0,33.0,35.0,1.8333333333333333,5.0,1390.0,0.0,50.0,5.0,40.0,21.17327422711329,16.092572795785273,30.606028106169155,16,6,1,42.5,1,41.54,32.15,18.01
2026-03-22 17:00:00,32.0,60.0,66.0,1.875,7.0,1740.0,0.0,76.0,7.0,84.0,10.461615236802905,16.030470094243334,32.27098934550496,17,6,1,34.42,1,42.5,23.29,18.91
2026-03-22 17:15:00,34.0,69.0,64.0,2.0294117647058822,4.0,1150.0,0.0,71.0,7.0,42.0,10.461615236802905,16.030470094243334,32.27098934550496,17,6,1,57.23,1,34.42,51.39,29.39
2026-03-22 17:30:00,35.0,62.0,58.0,1.7714285714285714,5.0,1100.0,0.0,56.0,7.0,56.0,10.461615236802905,16.030470094243334,32.27098934550496,17,6,1,48.12,1,57.23,41.54,35.78
2026-03-22 17:45:00,35.0,65.0,43.0,1.8571428571428572,6.0,1200.0,1.0,65.0,0.0,49.0,10.461615236802905,16.030470094243334,32.27098934550496,17,6,1,37.86,1,48.12,42.5,29.48
2026-03-22 18:00:00,25.0,42.0,39.0,1.68,6.0,1310.0,4.333333333333333,45.0,5.0,65.0,0.0,4.030026866603794,32.56993863712305,18,6,1,26.22,0,37.86,34.42,36.42
2026-03-22 18:15:00,25.0,51.0,49.0,2.04,2.0,590.0,0.0,40.0,4.0,44.0,0.0,4.030026866603794,32.56993863712305,18,6,1,31.94,1,26.22,57.23,47.71
2026-03-22 18:30:00,17.0,33.0,28.0,1.9411764705882353,2.0,590.0,0.0,43.0,4.0,40.0,0.0,4.030026866603794,32.56993863712305,18,6,1,56.01,1,31.94,48.12,30.66
2026-03-22 18:45:00,20.0,51.0,27.0,2.55,4.0,960.0,0.0,52.0,5.0,50.0,0.0,4.030026866603794,32.56993863712305,18,6,1,42.84,1,56.01,37.86,39.54
2026-03-22 19:00:00,22.0,35.0,35.0,1.5909090909090908,4.0,880.0,2.25,46.0,4.0,36.0,2.9689580029071734,13.41009452696311,29.417406379804145,19,6,1,54.85,1,42.84,26.22,90.0
2026-03-22 19:15:00,17.0,36.0,20.0,2.1176470588235294,0.0,0.0,0.0,42.0,4.0,20.0,2.9689580029071734,13.41009452696311,29.417406379804145,19,6,1,71.33,1,54.85,31.94,37.77
2026-03-22 19:30:00,8.0,13.0,13.0,1.625,3.0,720.0,3.3333333333333335,36.0,4.0,28.0,2.9689580029071734,13.41009452696311,29.417406379804145,19,6,1,34.04,1,71.33,56.01,32.52
2026-03-22 19:45:00,9.0,18.0,14.0,2.0,2.0,560.0,2.0,41.0,4.0,20.0,2.9689580029071734,13.41009452696311,29.417406379804145,19,6,1,33.5,1,34.04,42.84,33.36
2026-03-22 20:00:00,18.0,34.0,31.0,1.8888888888888888,1.0,270.0,0.0,54.0,2.0,14.0,0.0,10.589626009881083,33.57422755013147,20,6,1,65.69,1,33.5,54.85,25.22
2026-03-22 20:15:00,9.0,16.0,14.0,1.7777777777777777,1.0,320.0,0.0,25.0,2.0,14.0,0.0,10.589626009881083,33.57422755013147,20,6,1,41.57,1,65.69,71.33,68.79
2026-03-22 20:30:00,3.0,8.0,3.0,2.6666666666666665,0.0,0.0,0.0,39.0,2.0,16.0,0.0,10.589626009881083,33.57422755013147,20,6,1,31.12,1,41.57,34.04,59.2
2026-03-22 20:45:00,7.0,16.0,16.0,2.2857142857142856,0.0,0.0,0.0,52.0,3.0,27.0,0.0,10.589626009881083,33.57422755013147,20,6,1,34.77,1,31.12,33.5,32.45
2026-03-22 21:00:00,0.0,0.0,0.0,0.0,2.0,510.0,0.0,36.0,3.0,12.0,0.0,11.576857176999592,28.258151735226654,21,6,1,17.38,0,34.77,65.69,15.74
2026-03-22 21:15:00,4.0,6.0,4.0,1.5,0.0,0.0,0.0,39.0,3.0,24.0,0.0,11.576857176999592,28.258151735226654,21,6,1,15.58,0,17.38,41.57,16.64
2026-03-22 21:30:00,9.0,13.0,21.0,1.4444444444444444,2.0,400.0,0.0,36.0,3.0,24.0,0.0,11.576857176999592,28.258151735226654,21,6,1,22.1,0,15.58,31.12,12.58
2026-03-22 21:45:00,2.0,4.0,1.0,2.0,1.0,270.0,0.0,36.0,3.0,24.0,0.0,11.576857176999592,28.258151735226654,21,6,1,23.78,0,22.1,34.77,34.9
2026-03-22 22:00:00,7.0,12.0,9.0,1.7142857142857142,9.0,2330.0,0.0,65.0,5.0,25.0,0.0,8.621747582125563,28.60584948182626,22,6,1,22.23,0,23.78,17.38,38.53
2026-03-22 22:15:00,36.0,76.0,65.0,2.111111111111111,11.0,2490.0,1.6363636363636365,43.0,4.0,24.0,0.0,8.621747582125563,28.60584948182626,22,6,1,90.0,1,22.23,15.58,41.45
2026-03-22 22:30:00,51.0,93.0,74.0,1.8235294117647058,4.0,800.0,0.0,63.0,4.0,28.0,0.0,8.621747582125563,28.60584948182626,22,6,1,45.18,1,90.0,22.1,49.54
2026-03-22 22:45:00,33.0,72.0,33.0,2.1818181818181817,4.0,910.0,0.0,53.0,5.0,20.0,0.0,8.621747582125563,28.60584948182626,22,6,1,51.03,1,45.18,23.78,51.04
2026-03-22 23:00:00,26.0,45.0,42.0,1.7307692307692308,7.0,1580.0,0.0,64.0,7.0,63.0,0.0,11.711577191604611,29.88408288479637,23,6,1,24.87,0,51.03,22.23,56.56
2026-03-22 23:15:00,21.0,47.0,43.0,2.238095238095238,11.0,2620.0,2.272727272727273,68.0,7.0,56.0,0.0,11.711577191604611,29.88408288479637,23,6,1,62.74,1,24.87,90.0,60.64
2026-03-22 23:30:00,36.0,71.0,46.0,1.9722222222222223,12.0,2650.0,1.75,72.0,7.0,70.0,0.0,11.711577191604611,29.88408288479637,23,6,1,54.59,1,62.74,45.18,62.06
2026-03-22 23:45:00,57.0,106.0,81.0,1.8596491228070176,13.0,2700.0,0.6153846153846154,80.0,7.0,49.0,0.0,11.711577191604611,29.88408288479637,23,6,1,66.08,1,54.59,51.03,75.59
2026-03-23 00:00:00,70.0,143.0,94.0,2.0428571428571427,13.0,3480.0,0.7692307692307693,41.0,5.0,20.0,0.0,17.867788531034066,27.107729296165186,0,0,0,53.05,1,66.08,24.87,89.02
2026-03-23 00:15:00,67.0,143.0,116.0,2.1343283582089554,10.0,2460.0,0.9,29.0,5.0,20.0,0.0,17.867788531034066,27.107729296165186,0,0,0,58.2,1,53.05,62.74,58.02
2026-03-23 00:30:00,64.0,120.0,96.0,1.875,9.0,1900.0,0.0,41.0,5.0,20.0,0.0,17.867788531034066,27.107729296165186,0,0,0,60.99,1,58.2,54.59,68.17
2026-03-23 00:45:00,60.0,127.0,98.0,2.1166666666666667,9.0,2190.0,0.5555555555555556,40.0,5.0,20.0,0.0,17.867788531034066,27.107729296165186,0,0,0,83.58,1,60.99,66.08,90.0
2026-03-23 01:00:00,49.0,84.0,80.0,1.7142857142857142,6.0,1470.0,2.1666666666666665,30.0,4.0,16.0,4.517568229224533,11.244418799796856,28.86458387477509,1,0,0,57.0,1,83.58,53.05,43.39
2026-03-23 01:15:00,31.0,71.0,55.0,2.2903225806451615,4.0,880.0,0.5,41.0,4.0,16.0,4.517568229224533,11.244418799796856,28.86458387477509,1,0,0,52.82,1,57.0,58.2,90.0
2026-03-23 01:30:00,25.0,48.0,46.0,1.92,6.0,1470.0,0.0,46.0,4.0,32.0,4.517568229224533,11.244418799796856,28.86458387477509,1,0,0,60.2,1,52.82,60.99,73.15
2026-03-23 01:45:00,28.0,59.0,54.0,2.107142857142857,6.0,1740.0,2.0,35.0,4.0,20.0,4.517568229224533,11.244418799796856,28.86458387477509,1,0,0,53.42,1,60.2,83.58,64.15
